id,Transcript,Confidence,Label
1927,"Now, if you're a third-month-old, and you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-year-old, you're a third-old-old, you're a third-old-old, you're a senior, you're a third-old-old-old, you're a senior, you're a third-old-old, you're a third-old, you're a senior, you're a third-old, you're a senior, you're a third-old, you're a third-man, you're a third-age-old, you're a senior, you're a third-man, you're a third-man, you're a third-man, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're married, you're",,0
1928,"I've been working on it for a long time, and I've been working on it for a long time, but I've been working on it for a long time, and I've been working on it for a long time, and I've been working on it for a long time, and I've been working on it for a long time, and I've been working on it for a long time.",,0
1929,"Now that I've been on trial this past year, I've been on trial this year and I'm thinking about taking part-time jobs because of the fact that I've been on trial this year, or I'm on trial this year, or I'm on trial this year, or I'm on trial this year, or I'm on trial this year, or I'm on duty because of the fact that I'm on duty to do this sort of thing for a quarter of a year.",,0
1930,"The reason why it's so important to have a gift for someone else's gift, but it's one of the most important gifts that I'd like to give a gift for someone else's gift.",,0
1931,"I'm just a little bit more excited to go out and work like this, but I'm a little bit more excited to go out and work like this, and I'm a little bit more excited to go to the park, and I'm a little bit more excited to go to the park, and I'm a little bit more excited to go out there, and I'm a little bit more excited to be there, but I'm a little bit more excited to be there, and I'm a little bit more excited to be there, and I'm a little bit more excited to be there, and I'm a little bit more excited to be there.",,0
1932,"I mean, it's not really healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy, it's not healthy.",,0
1933,"How am I going to go on this tour of life, but I'm going to go on a journey of some kind, and I'm going to go on a journey of some kind, but I'm going to go on a journey of some sort, and I'm going to go on a journey of some sort, but I'm going to go on a journey of some sort, and I'm going to go on a tour of some sort of tour, and I'm going to go on a journey of some sort of tour, and I'm going to go on some sort of a journey, and I'm going to go on some sort of tour, and I'm going to go on some sort of a journey, but I'm going to go on some sort of crazy tour, and I'm going to go on a little bit of a little bit of a bit of a little bit of a little bit of a little bit of a bit of a bit of a bit of a little bit of a bit of a bit of a bit of a little bit of a bit of a bit of tour of a bit of a bit of a bit of a bit of a bit of a bit of a tour of a tour of a tour of tour of a tour of a bit of a tour of a bit of tour of a tour of a tour of tour of a bit of a bit of a tour of a tour of tour of tour of a bit of a bit of a tour of tour of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a bit of a tour of a tour of a tour of a tour of a tour of a tour of a tour of a tour of a tour of a bit of a tour of a tour of a tour of a bit of a bit of a bit of a tour of a tour of a way, but of a bit of a bit of a tour of a way, but of a way, but now, but now, but now, but now, but now, but now, but now, but now, but now, but now, but now, but now, but now, but I's, but I's, but I's, but I's, but I's, but I's of a lot of a lot of a lot of a lot of a lot of a lot of a lot",,0
1934,"Now, I'm a bit excited about climbing, but now I'm a bit excited about climbing, but now I'm a little bit excited about climbing, and now I'm a bit excited about climbing, but now I'm a little bit more excited about climbing, and I'm a bit excited about climbing, and now I'm a bit excited about climbing, and I'm a bit of a bit of a mountain in Korea, and I'm a bit of a bit of a bit of a bit of a mountain, and I'm a bit of a bit of a bit of a bit of a time.",,0
1935,"Now that I'm a little bit excited about it, I'm a little nervous about it, but now I'm a little nervous about it, and I'm a little nervous about it, but now I'm a little bit nervous about it, but now I'm a little bit more concerned about it, and I'm a little bit nervous about it, and I'm a little bit nervous about it, but now I'm a little bit nervous about it, and I'm a little bit nervous about it.",,0
1936,"I've never seen a movie before, but I've seen a film that's been very interesting to you. I've seen a movie that's been very interesting to you. I've seen a movie that's been very interesting to you. I've seen a movie that's been very interesting to you before. I've seen a movie that's been very interesting to you. I've seen a movie that's been very interesting to you since the last time.",,0
1937,"If I love sports, do you like sports? Sports like football likes to play football with people in Korea but I don't like to play football with a few of them, but I love to ride a bike or climb a mountain with a strong wind on a bike, and I like to go to the top of the mountain so much, and I like to go to the top of the mountain, I like to go to the top of the mountain, and I like to go to the top of the mountain, but I like to go to the top, and I like to go to the top, but I like to go to the top of the game, but I like to go to the bottom, but I like to go to the bottom of the world, but I like to go to the bottom, and I like to the bottom of the bottom of the world, I like to go to go to the bottom of the bottom of the bottom, I like to the bottom of the bottom of the world, I like to go to the bottom of the bottom of the bottom side of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom side of the bottom side of the bottom side of the bottom of the bottom side of the bottom of the bottom of the bottom of the bottom of the world, I like to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to go to the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the bottom of the",,0
1938,"Now, I don't think it's too much of a good time to think about it, but if you're a little too close to it, it's a little bit more likely that you're going to get married, but if you're a little bit too close to it, you're going to get married, but if you're a little bit too close to it's a little bit more likely to get married, you're going to get married, but if you're a little bit too close to it, you're not going to get married, you're going to get married, you're going to get married, you're going to get married, you're not going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you know, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're going to get married, you're kind, you're going to get married, you're going to get married, you're going to get married, you",,0
1939,"In fact, I've been thinking about the fact that I've been a very high-induced member of the class who was a very high-induced but a very high-induced member of the class who was now a very high-induced member of the class. In fact, I've been a bit concerned about the fact that I've been a very high-induced member of the class since I've been a very high-induced member of the class.",,0
1940,"I'm just going to be a little bit too active, but if I'm a little bit older, I'm going to be a little bit more nervous, because I'm going to be a little bit more nervous now, and I'm going to be a little bit more nervous now, and I'm just going to be a little bit more nervous now, because I'm just going to be a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit more nervous, but I'm not going to be a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit more nervous, but I'm going to be a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit of a little bit of a little bit more nervous and I'm going to be a little bit more nervous and I'm going to be a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a bit of a little bit of a bit of a little bit of a bit of a bit of a bit of a bit of a bit of a bit of a little bit of a little bit of a little bit of a bit of a bit of a little bit",,0
1941,"I don't know how I'm going to be able to do it now, but I don't know if I'm going to be able to do it now, but I'm going to be able to do it for more than a full-time job, and I'm going to be able to do it for more than a full-time job, and I'm going to be able to do it for more than a full-time job, but I'm now going to be able to do it for more than a full-time job, and I don't think I'm going to be able to be able to do it for more than a full-time job.",,0
1942,"I mean, I'm too tired, but I don't think it's too cold, it's too cold, it's too cold, it's too cold, it's too cold, it's too cold, it's too cold, it's too cold, it's too cold, it's too cold, it's too cold, it's too cold.",,0
1943,"I don't know if I'm going to listen to or hear a little bit of music, but I'm going to hear a little bit more or a little bit more about music, especially if I'm going to hear a little bit more about it, and I'm going to see a lot of it, but I'm going to watch some content, and I'm going to watch a lot of videos like that, but I'm going to watch a lot of videos like that, and I'm going to watch a lot of videos like that, and I'm going to watch a lot of videos like that, and I'm going to watch a lot of videos like that, but I'm going to watch a lot of videos like this, but I'm going to watch a little bit of videos, but I'm going to watch a little bit more like to read a little bit more like this, but I'm going to watch a little bit more like this, but I'm going to hear a little bit more like this, but I'm going to watch a little bit more like to watch a little bit more like this, I'm going to see a little bit of videos, I'm going to see a little bit of videos, I'm going to watch a lot of videos, I'm going to hear a little bit of videos at a little bit of videos, I'm going to see a little bit of videos of videos of videos, I'm going to see a little bit of videos, but I'm going to see a little bit of videos, I've got a little bit of videos, but I've got a little bit of videos, but I've got a little bit of videos, I'm going to read a little bit of videos, but I'm going to read a little bit of videos, but I've got a little bit of videos, but I'm going to get a little bit of videos, but I've got a little bit of videos, but I've got a little bit of videos, but I've got a lot of videos like to get a little bit of videos, but I've got a little bit of videos, but I've got a lot of videos, I've got a lot of videos, but I've got a lot of videos, but I've got a little bit more of videos",,0
1944,"Now, I'm a little bit excited about swimming, but if I'm going to do it myself, I'm going to do it a little bit better, I'm going to do it a little bit harder, but if I'm going to do it a little bit harder, I'm going to do it a little bit better, I'm going to do it a little bit better, I'm going to do it a little bit better, I'm going to do it a little bit better, I'm going to do it a little bit better, I'm going to do it a little bit better, I'm going to do it a little bit better, I'm going to do it in the same thing, but I'm going to do it in the same way, but I'm going to do it in the same thing in the same way, but I'm going to do it in the same way, I'm going to do it in the same way, I'm going to do it in the same way, but I'm going to do it in the same way, I'm going to do it in the same way, I's going to do it in the same way, I's going to do it in the same way, I's going to do it in the same way, but I'm going to do it in the same way, but I've got to do it in the same way, I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's going to do it in the same way, but I's in the same way, I's going to do it in the same way, but I's going to do it in the same way, I's going to do it in the same",,0
1945,"Now, if you're a football team or a soccer team, you're not going to be a real football team, but if you're a football team, you're going to be a real football team, but if you're a football team, you're going to be a real player, you're going to be a little bit more likely to be a player, and if you're a football player, you're not going to be a little bit more likely to be a player, but if you're a football player, you're going to be a little bit more likely to be a fighter, but if you're not a football player, you're going to be a little bit more likely to be a fighter.",,0
1946,"I'm going to show you a lot of stuff that's happening in front of a lot of films, and I'm going to ask you if you're going to be interested in a lot of movie theaters and movies, and if you're going to be in love with a lot of movie theaters, you're going to be in love with a lot of movie theaters, and if you're going to be in love with a lot of movie theaters, you're going to be in love with a lot of movie theaters, and if you're going to be in love with a lot of movie theaters, you're going to be in love with it.",,0
1947,"And I've been swimming for two years, but I've been swimming for a long time, and I've been swimming for a long time. I've been swimming for a long time. I've been swimming for a long time. I've been swimming for a few years. I've been swimming for a long time. I've been swimming for a long time. I've been swimming for a long time. I've been swimming for a long time. I've been swimming for a long time now.",,0
1948,"Well, I don't like it much, but if you love it a little bit, you love it a little bit, but if you love it a little bit, you love it a little bit, and if you love it a little bit, you love it a little bit, but if you love it a little bit, you love it a little bit more.",,0
1949,"I'm kind of an outsider, and I'm kind of obsessed with my brothers, and I'm kind of obsessed with my friends, but I'm kind of obsessed with them, and I'm kind of obsessed with them, but I'm kind of obsessed with them, and I'm kind of obsessed with them.",,0
1950,"The last film I've seen in the last movie, which I've seen in the last film, which I've seen in the last film, which is the most famous film of the year, which I've seen in the last film, which is the last film of the year, which I've seen in the last film, which I've seen in the last film, and I've seen in the last film, which I've seen in the last film, and I've seen in the last movie, and I've seen in the last movie, and I've seen in the last movie, and I've seen in the last film, and I've seen in the last movie, and I've seen in the last film, and I've seen in the last film, and I've seen in the last film, and I've seen in the last film, and I've seen in the last film, and I've seen it've seen in the last movie of the last movie, and I's got a lot of the last film, the last movie, and I've seen in the last movie, and I've seen in the last movie, and I's got a lot of the last movie, and I've seen in the last film, but I've seen it've seen it've seen it've seen it've seen it've seen in the last movie, the last movie, the last film, and I've seen it's got a lot of my favorite film, and I've seen it've seen it've seen it's got a lot of my favorite film, but I's got a lot of my favorite film, but I've seen a lot of my favorite film, but I've seen a lot of my favorite movie, but I've seen a lot of the last movie, but I's got a lot of a lot of a lot of my favorite film, but a lot of my favorite film, but I's been a lot of my favorite, but I've seen a lot of my favorite, but I've seen a lot of my favorite film, but I's been a lot of my favorite, but I's been a lot of the last movie, but I's a lot of my favorite, but I's a lot of my favorite film, but I'",,0
1951,"I don't know if I've ever been a good person, but I've always been a good person, but I've always been a good person, because I've always been a good person, and I've always been a good person, because I've always been a good person, and I've always been a good person, and I've always been a good person, and I've always been a good person, and I've always been a good person, but I've always been a good person, and I've always been a good person, and I've always been a good person, and I've been a good person, and I've been a good person, and I've never been a good friend, but I've never been a good friend, but I've always been a good person, and I've been a good friend, but I've been a good friend, but I've been a good at a good friend, but I've been a good friend, but I've been a big person, but I've been a big person, but I can've been a big person, but I've been a good person, but I've always been a good person, and I've never been a big person, but I've always been a good friend, but I've always been a good at a good friend, and a good friend, but I've always been a good friend, but I've been a good at a good at a good friend, but I've been a good at a good at it've always a little bit of myself, but I've been a little bit of mine've been a little bit of mine've been a little bit of mine've always been a big at a little bit of mine, but I've always been a little bit of mine, but I've always been a big of mine, but I've always been a little bit of mine, but I've always been a big at it've been a little bit of mine, but I've been a big at a big at the most of a big at the most of mine, but I've always been a big at a big guy, but I've always a big guy, but I've been a big guy, but I've been a big guy, but I",,0
1952,"The weather seems to be much warmer, but it seems to be a little bit warmer, and I don't like it much better when it's warmer than when it's cold, but it's a bit warmer when it's warmer than when it's cooler.",,0
1953,"I've been very interested in the idea of going and playing football, but I've also been very interested in the idea of being a soccer fan, and I've been very interested in being a soccer fan, and I've been very interested in being a soccer fan, and I've been very interested in being a professional football player.",,0
1954,"It seems to me that the warmest and warmest days of the last summer were the warmest and the warmest days of the Chinese season, but I'm not really warm enough to be in the warmest summer season this week, and I'm not really warm enough to wear a jacket, because the weather is so cold these days, yes, it's a little bit cold, and I'm a little bit more excited about how it should be dressed.",,0
1955,"So if you're in school, and you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in college, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're in school, you're",,0
1956,"When I was in college, I was in college and I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college -- I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college, I was in college",,0
1957,"In my case, it's just a little bit more of a gift to be given to me by a girl, or a little bit more of a gift to be given to me by a girl than by a girl to be given a gift to be given a little bit of a birthday or on my special day.",,0
1958,"In fact, I've been working for about the first half of my class in the United States, and I've been working for about two months, and I've been working for about two months, and I've been working for about two months, and I've been working for about two months, and I've been working for about the last half of my class in China.",,0
1959,"If you're in a high school and you're in a high school and you're in a high-income class and you're in a high-income class, but if you're in a high-school, you're in the middle of a high-school, and you're in the middle of a high-income class, and you're in the middle of a high school, and you're in the middle of a high school, you're in the middle of a high school, but if you're in the middle of a high school, you're in the middle of a high school, you're in the middle of a high school, you're in the middle age, you're in the middle of a high school.",,0
1960,"When my uncles and uncles think about it, my uncles and uncles think about it. I don't know what's going to happen to my uncles and uncles. I don't know what's going to happen to my uncles and uncles.",,0
1961,"I don't want to live here long enough, my brother wants to stay with me, I want to stay with my babies, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to live with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them, I want to stay with them,",,0
1962,"It's hard for me to get the name of a baker, and it's very difficult for me to get the name of a baker, and it's very difficult for me to get the name of a baker, but it's hard for me to get the job because I've had more work than I thought, but it's hard for me to do it because I've been able to do it so well and I've been able to do it so well and I've been able to do it so often, and I've been able to do it so much better and I've been able to do it so much better and I've been able to do it because I've recently come to the house, and I've been able to do it so I've been able to do it because I've been able to do it because I've been able to do it because I've been able to do it so much better to do it so much better to do it so much better to do it in the house.",,0
1963,I love to eat so much and then I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little fat and I'm going to get a little bit of weight but I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit of weight but I'm going to get a little bit of weight but I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit of weight and I'm going to get a little bit fat and I'm going to get a little bit of weight and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat but I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to get a little bit fat and I'm going to,,0
1964,"I was born in the countryside, but my sister-in-law was still in the middle class, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be a little bit older, and I was going to be a little bit older, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be in the middle school, and I was going to be a little bit older, and I was going to be in the middle-class, and I was going to be in the middle-class, and I was going to be in the middle-class, and I was going to be in the middle-class, and I was going to be in school, and I was going to be in the middle of the middle of a lot of the middle of the middle of the middle of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of kids, and I was going to be in school, and I was going to be in school, and I was going to be a lot of a lot of a lot of a lot of a lot of a lot of a lot of kids, but I was going to be in school, and I was going to be in school, and I was going to be in school, and I was going to be in school, and I was going to be in school, but I was going to be a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot of a lot, but I was going to be a lot, but I was going to be a lot of kids, but I was going to be a lot of a lot of a lot of a lot of",,0
1965,"Dad, it's been two weeks since you've been sober. So if you've been drinking all day long and you've been drinking all day long and you've been drinking all day long. So if you've been drinking all day long and you've been drinking all day long and you've been eating all day long.",,0
1966,"When I was a kid, or in school, did you have a dream? I was born in New York City and I wanted to be a scientist. I wanted to be a student, but I wanted to be a student, not a scientist, but I wanted to be a student, but I wanted to be a student, and I wanted to be a student, but I wanted to be a student, and I wanted to be a student, and I wanted to be a student, and I wanted to be a student, and I wanted to be a student, and I wanted to be a student, but I wanted to be a student, and I wanted to be a student.",,0
1967,"If you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative, you're a relative",,0
1968,"I mean, I'm kind of a bit of an extrovert, but I'm kind of a bit of an extrovert, and I'm kind to say that when I first meet people, I'm kind of a little bit more of an extrovert, but I'm kind of more of an extrovert, and I'm kind of kind of interested in them, but I'm kind of a bit of an extrovertical, but I'm kind of a bit more of an outsider, and I'm kind of kind of kind of an outsider, and I'm kind of like to say, I'm kind of kind of like them, I'm kind of like to say, I'm kind of like to them, I'm kind of like to them, but I'm kind of like them, I don'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, but I'm kind of like them, I'm kind of like them, I'm kind of like them, but I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, but I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, but I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of like them, but I'm kind of like them, I'm kind of like them, I'm kind of them, I'm kind of like them, I'm kind of like them, I'm kind of like them, I'm kind of them, I'm kind of them, I'm kind of them, I'm kind of like them, I'm kind of like them, I'm kind of, I'm kind of them, I'm kind of them, I'm kind of like them, I'm kind of like them, I'm kind",,0
1969,"You've seen a recent broadcast program? Yes. I'm going to post a TV conference for two days a week. I'm not interested in watching a few of the broadcasts, but I'm interested in watching a few of the broadcasts. I'm more interested in watching the videos. I'm not interested in watching the videos. I'm more interested in watching videos than I've seen a few of the broadcasts. I've seen a lot more recently. I'm not interested in watching videos before. I'm more interested in watching videos like this, but I'm more interested in watching a lot of them than I've seen before.",,0
1970,"So I think it's only a matter of ten-year-olds and ten-year-olds that I'm going to consider it a matter of ten-year-olds who are willing to go to the top ten-year-olds of my primary-age-ager's top ten-in-age jobs, but I think it's a matter of time that I'm going to do that because I'm often a part of it, but I'm going to do that, but I'm going to do that because I'm going to do that, but I'm going to do that because I'm going to do that because I'm going to do that for 30 percent of my seniors, but I'm not going to do that for the first-class of my seniors seniors seniors, but I's going to do that I'm going to do that for the top-class of my seniors, I's got to do that for the top-class of my seniors senior year, but I's going to do it for the top-class of my senior year, I's going to do it, I's got to be the top year, I's got to be the top-in's got to do it, I's got to do it, I's got to do it for the last year, I's got to do it for my senior year, I's got to do it for the top-in's at least of my top-in's at least, I's at least, I's got to do it for the top of my top of my senior year, I's, I's, I's, I's at least year, I's, I's at least, I's at least, I's at least, I's at least, but I's got to get it for the top ten, I's at least, I's at least, I's at least I's at least, I's at least I's at least I's at least I's at least I's at least, I's at least, I's at least I's at least I's at least I's at least I's at least, I's at least, I's",,0
1971,"Now that I've seen a little bit of a movie, I don't know if I've seen a little bit of a history movie, or maybe I've seen a little bit of a history movie, or maybe I've seen a little bit of a history movie, or maybe I've seen a little bit of a movie before, but now that I've seen a little bit of a movie, I've seen a little bit of a movie, and I've seen a little bit of a movie, but now I've seen a little bit of a little bit of a kid's son's son's son in a car accident.",,0
1972,"I don't want to go to movies today, but I'd like to go to movies a little bit too often. I'd like to go to movies a little bit earlier. I'd like to go to movies a little bit earlier. I'd like to go to movies a little bit earlier. I'd like to go to movies with my friends and my parents, but I've seen movies a little bit too much of a movie.",,0
1973,"I think it's important for me to be alone with my own parents, but I don't think there's a lot of people who are willing to be married, and I don't think it's important for them to be married today, and I think it's just too much for them to be married, but I think it's just too much for them to be married when I'm young and I'm married, and I think it's too much for them to be married, and I think it's only natural for me to be married when I'm married, if I'm married, to be married, to be married, I'm going to be married, but I'm going to be married, and I'm going to be married, because I'm going to be married, because I'm going to be married, because I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married, but I'm going to be married to be married, I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married, I'm going to be married to be married, I'm going to be married, I'm going to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married to be married",,0
